Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
DLR^G,"Digital Realty Trust, Inc.",25.2,0.0,,,,,https://old.nasdaq.com/symbol/dlr^g,
DLR^I,"Digital Realty Trust, Inc.",25.79,0.0,,,,,https://old.nasdaq.com/symbol/dlr^i,
DLR^J,"Digital Realty Trust, Inc.",25.76,0.0,,,,,https://old.nasdaq.com/symbol/dlr^j,
DLR^K,"Digital Realty Trust, Inc.",27.1858,0.0,,,,,https://old.nasdaq.com/symbol/dlr^k,
DDS,"Dillard&#39;s, Inc.",68.4,1708849306.8,,,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/dds,
DDT,"Dillard&#39;s, Inc.",26.21,0.0,,,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/ddt,
DIN,"Dine Brands Global, Inc.",71.23,1223417845.54,,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/din,
DPLO,"Diplomat Pharmacy, Inc.",4.88,370052337.36,,2014.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/dplo,
DFS,Discover Financial Services,77.7,24727328264.1,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/dfs,
DNI,Dividend and Income Fund,11.62,144372306.54,,,,,https://old.nasdaq.com/symbol/dni,
DLB,Dolby Laboratories,63.11,6359618366.25,,2005.0,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/dlb,
DG,Dollar General Corporation,160.01,41133498042.96,,2009.0,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/dg,
D,"Dominion Energy, Inc.",81.18,65218953088.08,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/d,
DCUE,"Dominion Energy, Inc.",105.84,0.0,,2019.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dcue,
DRUA,"Dominion Energy, Inc.",26.49,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/drua,
DPZ,Domino&#39;s Pizza Inc,242.21,9987041054.64,,2004.0,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/dpz,
UFS,Domtar Corporation,33.78,2195737293.12,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/ufs,
DCI,"Donaldson Company, Inc.",50.63,6387544188.76,,,Capital Goods,Pollution Control Equipment,https://old.nasdaq.com/symbol/dci,
DFIN,"Donnelley Financial Solutions, Inc.",10.6,363580000.0,,2016.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/dfin,
LPG,Dorian LPG Ltd.,11.08,610104710.16,,2014.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/lpg,
DSL,DoubleLine Income Solutions Fund,19.86,2013658446.06,,2013.0,,,https://old.nasdaq.com/symbol/dsl,
DBL,DoubleLine Opportunistic Credit Fund,20.89,311838023.58,,2012.0,,,https://old.nasdaq.com/symbol/dbl,
PLOW,"Douglas Dynamics, Inc.",44.22,1008013118.64,,2010.0,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/plow,
DEI,"Douglas Emmett, Inc.",42.71,7484947488.28,,2006.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dei,
DOV,Dover Corporation,94.64,13764230079.6,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/dov,
DVD,"Dover Motorsports, Inc.",1.91,69905186.34,,1996.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dvd,
DOW,Dow Inc.,45.17,33570886311.02,,2019.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/dow,
RDY,Dr. Reddy&#39;s Laboratories Ltd,37.2,6165849705.6,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rdy,
DRD,DRDGOLD Limited,4.73,324929639.32,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/drd,
DRQ,"Dril-Quip, Inc.",48.07,1740472508.94,,1997.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/drq,
DS,Drive Shack Inc.,4.18,280198374.72,,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/ds,
DS^B,Drive Shack Inc.,25.37,0.0,,,,,https://old.nasdaq.com/symbol/ds^b,
DS^C,Drive Shack Inc.,23.99,0.0,,,,,https://old.nasdaq.com/symbol/ds^c,
DS^D,Drive Shack Inc.,24.1668,0.0,,,,,https://old.nasdaq.com/symbol/ds^d,
DTE,DTE Energy Company,132.45,24278314403.4,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dte,
DTJ,DTE Energy Company,26.18,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtj,
DTQ,DTE Energy Company,25.48,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtq,
DTW,DTE Energy Company,27.78,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtw,
DTY,DTE Energy Company,27.91,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dty,
DCO,Ducommun Incorporated,40.57,467851576.63,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/dco,
DPG,Duff & Phelps Global Utility Income Fund Inc.,15.5,587911993.0,,2011.0,,,https://old.nasdaq.com/symbol/dpg,
DSE,Duff & Phelps Select MLP and Midstream Energy Fund,4.28,112172837.96,,2014.0,,,https://old.nasdaq.com/symbol/dse,
DNP,"Duff & Phelps Utilities Income, Inc.",12.9,3845480479.8,,1987.0,,,https://old.nasdaq.com/symbol/dnp,
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",14.3308,122108232.59799999,,1991.0,,,https://old.nasdaq.com/symbol/dtf,
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",9.25,254325817.75,,1993.0,,,https://old.nasdaq.com/symbol/duc,
DUK,Duke Energy Corporation,96.92,70616014735.2,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/duk,
DUK^A,Duke Energy Corporation,27.78,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/duk^a,
DUKB,Duke Energy Corporation,27.46,0.0,,2018.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/dukb,
DUKH,Duke Energy Corporation,25.91,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/dukh,
DRE,Duke Realty Corporation,33.83,12227650114.04,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dre,
DD,"DuPont de Nemours, Inc.",66.7,49723676013.3,,2017.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/dd,
DXC,DXC Technology Company,26.95,7059888755.15,,,Technology,EDP Services,https://old.nasdaq.com/symbol/dxc,
DY,"Dycom Industries, Inc.",46.23,1455906688.86,,,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/dy,
DLNG,Dynagas LNG Partners LP,1.68,59623200.0,,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/dlng,
DLNG^A,Dynagas LNG Partners LP,22.27,0.0,,,,,https://old.nasdaq.com/symbol/dlng^a,
DLNG^B,Dynagas LNG Partners LP,21.0,0.0,,,,,https://old.nasdaq.com/symbol/dlng^b,
DT,"Dynatrace, Inc.",19.5,5468907814.5,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/dt,
DX,"Dynex Capital, Inc.",14.87,366623775.68,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dx,
DX^A,"Dynex Capital, Inc.",25.6733,0.0,,,,,https://old.nasdaq.com/symbol/dx^a,
DX^B,"Dynex Capital, Inc.",25.06,0.0,,,,,https://old.nasdaq.com/symbol/dx^b,
CTA^A,E.I. du Pont de Nemours and Company,84.0,0.0,,,,,https://old.nasdaq.com/symbol/cta^a,
CTA^B,E.I. du Pont de Nemours and Company,114.22,0.0,,,,,https://old.nasdaq.com/symbol/cta^b,
ELF,"e.l.f. Beauty, Inc.",18.13,904094529.73,,2016.0,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/elf,
EGIF,Eagle Growth and Income Opportunities Fund,15.34,110154622.5,,2015.0,,,https://old.nasdaq.com/symbol/egif,
EXP,Eagle Materials Inc,89.17,3747175483.59,,,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/exp,
ECC           ,Eagle Point Credit Company Inc.,17.09,455714608.39,,2014.0,,,https://old.nasdaq.com/symbol/ecc,
ECCA,Eagle Point Credit Company Inc.,26.2,0.0,,2015.0,,,https://old.nasdaq.com/symbol/ecca,
ECCB,Eagle Point Credit Company Inc.,26.4701,0.0,,2016.0,,,https://old.nasdaq.com/symbol/eccb,
ECCX,Eagle Point Credit Company Inc.,25.69,0.0,,2018.0,,,https://old.nasdaq.com/symbol/eccx,
ECCY,Eagle Point Credit Company Inc.,25.53,0.0,,2017.0,,,https://old.nasdaq.com/symbol/eccy,
EIC,Eagle Point Income Company Inc.,19.65,23580000.0,,2019.0,,,https://old.nasdaq.com/symbol/eic,
ESTE,"Earthstone Energy, Inc.",3.53,227501263.5,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/este,
DEA,"Easterly Government Properties, Inc.",21.66,1542303917.22,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dea,
EGP,"EastGroup Properties, Inc.",126.86,4764793856.76,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/egp,
EMN,Eastman Chemical Company,70.41,9645757960.68,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/emn,
KODK,Eastman Kodak Company,2.52,108557026.2,,,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kodk,
ETN,"Eaton Corporation, PLC",78.3,32886000000.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/etn,
ETV,Eaton Vance Corporation,14.8,1216542254.8,,2005.0,,,https://old.nasdaq.com/symbol/etv,
ETW,Eaton Vance Corporation,9.62,1033770846.94,,2005.0,,,https://old.nasdaq.com/symbol/etw,
EV,Eaton Vance Corporation,42.21,4789371452.67,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/ev,
EOI,Eaton Vance Enhance Equity Income Fund,14.91,584070160.59,,2004.0,,,https://old.nasdaq.com/symbol/eoi,
EOS,Eaton Vance Enhanced Equity Income Fund II,16.51,794845767.43,,2005.0,,,https://old.nasdaq.com/symbol/eos,
EFT,Eaton Vance Floating Rate Income Trust,13.18,525403434.2,,2004.0,,,https://old.nasdaq.com/symbol/eft,
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.19,216991890.6,,2017.0,,,https://old.nasdaq.com/symbol/efl,
EFF,Eaton vance Floating-Rate Income Plus Fund,15.15,115237293.3,,2013.0,,,https://old.nasdaq.com/symbol/eff,
EHT,Eaton Vance High Income 2021 Target Term Trust,10.02,215038829.22,,2016.0,,,https://old.nasdaq.com/symbol/eht,
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,21.77,235875794.77,,2013.0,,,https://old.nasdaq.com/symbol/etx,
EOT,Eaton Vance Municipal Income Trust,22.83,347611155.27,,2009.0,,,https://old.nasdaq.com/symbol/eot,
EVN,Eaton Vance Municipal Income Trust,12.8,507753612.8,,1999.0,,,https://old.nasdaq.com/symbol/evn,
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.2,586042658.8,,2007.0,,,https://old.nasdaq.com/symbol/etj,
EFR,Eaton Vance Senior Floating-Rate Fund,12.91,475711720.83,,2003.0,,,https://old.nasdaq.com/symbol/efr,
EVF,Eaton Vance Senior Income Trust,6.09,230607636.63,,1998.0,,,https://old.nasdaq.com/symbol/evf,
EVG,Eaton Vance Short Diversified Income Fund,13.31,237990732.76,,2005.0,,,https://old.nasdaq.com/symbol/evg,
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,23.96,1747676015.88,,2003.0,,,https://old.nasdaq.com/symbol/evt,
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,25.23,380122849.92,,2004.0,,,https://old.nasdaq.com/symbol/eto,
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,16.2,1236063466.8,,2004.0,,,https://old.nasdaq.com/symbol/etg,
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,15.79,419309829.16,,2005.0,,,https://old.nasdaq.com/symbol/etb,
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,9.595,93374567.67,,2010.0,,,https://old.nasdaq.com/symbol/exd,
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,11.77,1759583374.01,,2006.0,,,https://old.nasdaq.com/symbol/ety,
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.21,2477426513.48,,2007.0,,,https://old.nasdaq.com/symbol/exg,
ECT,ECA Marcellus Trust I,1.16,20421800.0,,2010.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ect,
ECL,Ecolab Inc.,191.11,54992255289.06,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ecl,
EC,Ecopetrol S.A.,17.0,34949190478.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ec,
EIX,Edison International,74.89,26817327223.29,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eix,
EW,Edwards Lifesciences Corporation,225.18,46830508734.42,,,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ew,
EP^C,El Paso Corporation,52.07,0.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ep^c,
EE,El Paso Electric Company,67.33,2746459107.28,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ee,
ELAN,Elanco Animal Health Incorporated,26.64,9936650522.88,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/elan,
ESTC,Elastic N.V.,87.27,6681014717.22,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/estc,
EGO,Eldorado Gold Corporation,7.8,1238781359.4,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ego,
ESI,Element Solutions Inc.,9.69,2487079431.36,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/esi,
ELVT,"Elevate Credit, Inc.",4.22,186245526.42,,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/elvt,
LLY,Eli Lilly and Company,107.83,104102635214.16,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lly,
EFC,Ellington Financial Inc.,17.82,601795228.32,,2010.0,Finance,Real Estate,https://old.nasdaq.com/symbol/efc,
EARN,Ellington Residential Mortgage REIT,10.57,131777278.71,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/earn,
AKO.A,Embotelladora Andina S.A.,,0.0,,,,,https://old.nasdaq.com/symbol/ako.a,
AKO.B,Embotelladora Andina S.A.,,0.0,,,,,https://old.nasdaq.com/symbol/ako.b,
ERJ,Embraer S.A.,16.89,3105595310.04,,2000.0,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/erj,
EME,"EMCOR Group, Inc.",83.68,4697357051.52,,,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/eme,
EEX,"Emerald Expositions Events, Inc.",9.55,687423792.95,,2017.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/eex,
EBS,"Emergent Biosolutions, Inc.",54.07,2790012000.0,,2006.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ebs,
EMR,Emerson Electric Company,64.45,39643289225.9,,,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/emr,
ESRT,"Empire State Realty Trust, Inc.",13.81,4928240591.09,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/esrt,
EIG,Employers Holdings Inc,43.42,1385311452.72,,2007.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/eig,
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),7.03,307588588.33,,2007.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/edn,
ENBL,"Enable Midstream Partners, LP",11.5,5003752591.5,,2014.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/enbl,
ENB,Enbridge Inc,34.8,70431414978.0,,,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enb,
ENBA,Enbridge Inc,27.78,0.0,,2018.0,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enba,
ECA,Encana Corporation,4.51,5858584520.58,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eca,
EHC,Encompass Health Corporation,63.08,6222504395.84,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/ehc,
DAVA,Endava plc,37.76,2055100347.52,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/dava,
EXK,Endeavour Silver Corporation,2.36,326749216.88,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/exk,
ENIA,Enel Americas S.A.,9.44,14123212461.6,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/enia,
ENIC,Enel Chile S.A.,4.52,6252656770.88,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/enic,
ENR,"Energizer Holdings, Inc.",40.23,2771928787.59,,2015.0,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/enr,
ENR^A,"Energizer Holdings, Inc.",89.63,0.0,,,,,https://old.nasdaq.com/symbol/enr^a,
EPC,"Energizer Holdings, Inc.",31.62,1712569744.92,,,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/epc,
ET,Energy Transfer L.P.,12.71,33388659629.95,,1996.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/et,
ETP^C,"Energy Transfer Operating, L.P.",24.46,0.0,,,,,https://old.nasdaq.com/symbol/etp^c,
ETP^D,"Energy Transfer Operating, L.P.",24.69,0.0,,,,,https://old.nasdaq.com/symbol/etp^d,
ETP^E,"Energy Transfer Operating, L.P.",25.29,0.0,,,,,https://old.nasdaq.com/symbol/etp^e,
ERF,Enerplus Corporation,6.76,1540968843.96,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/erf,
ENS,Enersys,61.23,2601165879.78,,2004.0,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/ens,
E,ENI S.p.A.,29.8,54149361417.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/e,
ENLC,"EnLink Midstream, LLC",7.64,3722557973.12,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/enlc,
EBF,"Ennis, Inc.",19.64,512873048.36,,,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ebf,
ENVA,"Enova International, Inc.",20.43,694613789.28,,2014.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/enva,
NPO,EnPro Industries,64.92,1336928397.0,,,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/npo,
ETM,Entercom Communications Corp.,3.09,440327728.47,,1999.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/etm,
EAB,"Entergy Arkansas, LLC",26.98,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eab,
EAE,"Entergy Arkansas, LLC",25.06,0.0,,2013.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eae,
EAI,"Entergy Arkansas, LLC",26.41,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eai,
ETR,Entergy Corporation,117.79,23420156370.29,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/etr,
ELC,"Entergy Louisiana, Inc.",26.2,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elc,
ELJ,"Entergy Louisiana, Inc.",25.5139,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elj,
ELU,"Entergy Louisiana, Inc.",25.3,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elu,
EMP,"Entergy Mississippi, LLC",26.9,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/emp,
ENJ,"Entergy New Orleans, LLC",25.99,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/enj,
ENO,"Entergy New Orleans, LLC",26.45,0.0,,2016.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/eno,
ETI^,Entergy Texas Inc,26.33,0.0,,,,,https://old.nasdaq.com/symbol/eti^,
EZT,Entergy Texas Inc,27.7312,0.0,,2014.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ezt,
EPD,Enterprise Products Partners L.P.,27.94,61160827025.32,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/epd,
EVC,Entravision Communications Corporation,2.8,237913877.6,,2000.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/evc,
ENV,"Envestnet, Inc",56.85,2966559661.8,,2010.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/env,
NVST,Envista Holdings Corporation,27.21,4316899152.0,,2019.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvst,
EVA,"Enviva Partners, LP",31.04,1038499413.44,,2015.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/eva,
ENZ,"Enzo Biochem, Inc.",3.68,175009049.76,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/enz,
EOG,"EOG Resources, Inc.",69.76,40507055135.36,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eog,
EPAM,"EPAM Systems, Inc.",190.03,10423200418.67,,2012.0,Technology,EDP Services,https://old.nasdaq.com/symbol/epam,
EPR,EPR Properties,77.78,6032359425.98,,1997.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/epr,
EPR^C,EPR Properties,33.38,0.0,,,,,https://old.nasdaq.com/symbol/epr^c,
EPR^E,EPR Properties,38.37,0.0,,,,,https://old.nasdaq.com/symbol/epr^e,
EPR^G,EPR Properties,25.89,0.0,,,,,https://old.nasdaq.com/symbol/epr^g,
EQM,"EQM Midstream Partners, LP",32.34,6709179754.2,,2012.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/eqm,
EQT,EQT Corporation,9.77,2496224526.56,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eqt,
EFX,"Equifax, Inc.",137.76,16653025163.04,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/efx,
EQNR,Equinor ASA,18.4,61199533550.4,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/eqnr,
ETRN,Equitrans Midstream Corporation,14.21,3623970303.38,,2018.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/etrn,
EQC,Equity Commonwealth,31.28,3813713935.28,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqc,
EQC^D,Equity Commonwealth,27.83,0.0,,,,,https://old.nasdaq.com/symbol/eqc^d,
ELS,"Equity Lifestyle Properties, Inc.",136.91,12463450427.54,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/els,
EQR,Equity Residential,87.76,32546034531.68,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqr,
EQS,"Equus Total Return, Inc.",1.63,22034577.98,,,,,https://old.nasdaq.com/symbol/eqs,
ERA,"Era Group, Inc.",9.69,205727508.21,,,Transportation,Transportation Services,https://old.nasdaq.com/symbol/era,
EROS,Eros International PLC,1.73,190546592.47,,2013.0,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/eros,
ESE,ESCO Technologies Inc.,78.14,2030179797.82,,,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/ese,
ESNT,Essent Group Ltd.,47.5,4673278047.5,,2013.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/esnt,
EPRT,"Essential Properties Realty Trust, Inc.",24.14,1842561903.1,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eprt,
ESS,"Essex Property Trust, Inc.",329.57,21768131786.57,,1994.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ess,
EL,"Estee Lauder Companies, Inc. (The)",195.22,70498560514.76,,1995.0,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/el,
ETH,Ethan Allen Interiors Inc.,18.89,502227391.05,,1993.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/eth,
EURN,Euronav NV,10.29,2213157734.13,,2015.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/eurn,
EEA,"European Equity Fund, Inc. (The)",8.7799,67822752.0225,,,,,https://old.nasdaq.com/symbol/eea,
EB,"Eventbrite, Inc.",17.34,1436329907.52,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/eb,
EVR,Evercore Inc.,75.1,2994392607.2,,2006.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/evr,
RE,"Everest Re Group, Ltd.",254.66,10374900605.3,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/re,
EVRG,"Evergy, Inc.",65.63,15453730974.92,,2018.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/evrg,
EVRI,Everi Holdings Inc.,8.66,625702259.38,,,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/evri,
ES,Eversource Energy,85.37,27625906581.65,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/es,
EVTC,"Evertec, Inc.",31.9,2294551209.5,,2013.0,Technology,EDP Services,https://old.nasdaq.com/symbol/evtc,
EVH,"Evolent Health, Inc",7.66,647416443.88,,2015.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/evh,
AQUA,Evoqua Water Technologies Corp.,15.74,1799773883.18,,2017.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aqua,
XAN,Exantas Capital Corp.,11.24,358194341.76,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/xan,
XAN^C,Exantas Capital Corp.,26.3,0.0,,,,,https://old.nasdaq.com/symbol/xan^c,
EXPR,"Express, Inc.",3.05,205164371.35,,2010.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/expr,
EXTN,Exterran Corporation,12.43,438695333.67,,2015.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/extn,
EXR,Extra Space Storage Inc,116.75,15004353212.0,,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/exr,
XOM,Exxon Mobil Corporation,68.02,287799850117.88,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/xom,
FNB,F.N.B. Corporation,11.49,3732794354.88,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fnb,
FNB^E,F.N.B. Corporation,29.97,0.0,,,,,https://old.nasdaq.com/symbol/fnb^e,
FN,Fabrinet,50.74,1870202573.3,,2010.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/fn,
FDS,FactSet Research Systems Inc.,239.44,9160003949.68,,1996.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/fds,
FICO,Fair Isaac Corporation,310.31,8966883775.85,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fico,
